SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.0633913719005694,-0.6183881601889868,0.2789509827779166,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False
0,-1.3841652652927259,-1.34032669228008,-1.2435201935128466,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1.0154000652889361,1.4664475636487295,2.2071055350794935,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,0.8234348388424032,-0.6995138459138351,0.07934835162621558,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0,1.5433044380169019,-1.5054426792028843,-0.41811591220645644,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1.3513392115703688,-1.7392512885253741,-0.7224605960552545,True,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
0,0.007582626444638112,-1.1855090144910798,-0.6779285976198177,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,-0.8082695859531269,1.6091625424866636,-0.1017629625028037,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-0.23237390661352808,1.040621417795037,0.3644797596263588,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,-1.0002348123996598,-1.6192604751613247,-1.1829850505095945,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,True,False,False
0,-1.1922000388461929,-1.0743102731597973,-1.1418173248143568,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False
1,-1.576130491739259,1.5102085131834504,-1.129881337961706,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0,0.391513079337704,0.0440183459706236,0.3540527748304105,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1,1.591295744628535,-1.6591405406924036,-0.5693180831952049,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
0,1.1593739851238358,0.20609383945548154,1.1472639401188374,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,1.1593739851238358,0.05749915992099465,1.0066682778955351,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,-0.7602782793414937,0.9025378073807822,-0.27983038247245884,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False
0,0.8234348388424032,0.3089891220376225,0.9392615548621321,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
1,0.15155654627953782,0.4155441562074102,0.4146817711851843,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True
0,0.2475391595028043,-1.3279741938891418,-0.683801119059317,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,1.2073652917354691,0.7326625355811985,1.7104453675304812,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0.4395043859493373,-1.3343959841271344,-0.6231847601190323,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
1,0.1035652396679046,-0.5385373794234765,-0.2268473844222171,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False
0,-0.4723304396716943,1.4201195527097088,0.25416451067793067,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.4395043859493373,-1.49621882281425,-0.7357409383588643,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,-1.7680957181857917,-1.298799316753337,-1.3842672570730095,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True
0,-0.9042521991763934,0.895070545895493,-0.4419071437300763,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False
0,-1.5281391851276256,1.3116462390297856,-1.1007552098892857,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
0,0.77544353223077,-0.9808272572556294,-0.1989764397286993,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,-0.23237390661352808,-0.13315750590297185,-0.23047019955204254,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,-0.42433913306006105,1.1170292319726578,0.17483549323742686,True,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,-0.7602782793414937,1.2226397771182789,-0.1694230222959506,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
0,1.3033479049587355,-1.6877819641108145,-0.6853884901479297,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
1,-1.0482261190112931,1.603661794465063,-0.4223304882352124,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False
0,0.055573933056271355,-0.7500127033307918,-0.3916307333033218,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,-1.4321565719043592,0.7662857347488189,-1.034813842095063,True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
0,-1.5281391851276256,1.3588814546053782,-1.0786884602274238,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
0,1.3033479049587355,-1.3314635656660259,-0.31598955142553925,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0.77544353223077,1.7004368155343934,2.083640307527127,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0.3435217727260708,-0.03849329852630992,0.2663845670224517,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
0,-0.3763478264484278,1.3213597134594128,0.34146858112760564,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True
0,0.29553046611443756,0.9286604152247941,0.8935557786118605,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,-1.1922000388461929,-0.1157963230289729,-0.9481153602994695,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
0,-0.6642956661182272,-0.9645840936390017,-0.8615860631745897,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False
0,1.0154000652889361,-0.2967703817471293,0.5459147153604627,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
0,-0.6642956661182272,-0.027584160201125113,-0.5192896347153105,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,-1.4801478785159923,-0.1823043609966287,-1.1744568541975957,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0.9194174520656697,-0.2264659107416369,0.5528386568980056,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
0,-0.18438260000189485,1.6322357695427185,0.7422919617795745,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0.055573933056271355,-1.158720155136985,-0.638508084356766,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False
0,-1.0482261190112931,1.6743150912755895,-0.4150632311007113,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False
0,-1.2401913454578262,-0.33838132410382665,-1.0334966813394975,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,0.5354869991726038,1.7234125918864271,1.771347775986893,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False
1,-0.616304359506594,0.4992022537827046,-0.2702742386219713,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0,-1.4321565719043592,-0.8651098992019239,-0.20262906337070596,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True
1,-0.4723304396716943,1.0955176334903562,0.118505039272597,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
1,1.3993305181820022,-0.610392624291583,0.48448565918161907,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0,1.4953131314052686,-1.5069089368295063,-0.43631010947021737,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1.5433044380169019,-0.4865680995004552,0.7122017860328093,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,-1.1442087322345595,0.38689001427386926,-0.8041514016384872,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False
0,-1.0002348123996598,-1.4488522618205573,-1.150587703992603,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,1.1593739851238358,0.6874227561674765,1.6181013183860486,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,False
1,-1.6721131049625253,-0.30124262195148727,-1.3118600585299085,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True
1,-1.0002348123996598,1.4678621012109,-0.39126571630562623,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.1113826785122027,0.8742755203681927,1.738163971251787,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1,-1.5281391851276256,0.4615163064253133,-1.1553138175557411,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,-1.4321565719043592,0.6782791787065781,-1.0457183015885454,True,False,True,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False
0,-1.4801478785159923,-1.5953669491732627,-1.308247795025124,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.04040868016699513,1.6307659969913306,0.9280983964125986,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0,-1.5281391851276256,-0.4571006536095533,-1.2387629322668932,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
0,-1.6721131049625253,-0.41212915246225534,-1.3176866779703151,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0,-0.7122869727298605,0.30483279327418583,-0.44097166898948903,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False
0,-0.28036521322516134,-1.6347971331119917,-1.0159895026188146,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False
0,0.48749569256097053,0.9754463930343572,1.1451271880529983,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,1.1593739851238358,1.7246073961947228,2.645318118499184,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.3361739586810926,1.1159417344093683,-0.8728545880118771,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
0,-1.4801478785159923,1.1590837565385113,-1.0505611855276975,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False
1,0.48749569256097053,0.08802173912570478,0.47326144858097163,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True
0,0.5354869991726038,0.6165239079392585,0.9227405267047913,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0.15155654627953782,-1.2963295389081653,-0.6954219270955708,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
0,1.4953131314052686,1.5796983040307937,2.936166659687155,True,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False
0,1.0154000652889361,0.0007155901611708343,0.8300404656943894,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False
0,0.5354869991726038,-0.17865877994836052,0.31545582486938295,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False
0,-1.4801478785159923,0.3187250394695298,-1.122445004296331,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False
1,1.2073652917354691,-0.7232772390545485,0.25500185347352516,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,0.29553046611443756,0.07285806692502668,0.29844700573671473,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.7602782793414937,-0.6813740373750278,-0.815489425659338,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
1,0.7274522256191367,-0.1917509034636201,0.44509263040869107,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,-0.3763478264484278,-1.3727784391289641,-0.920975695802909,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.1442087322345595,-1.5575802964586776,-1.214384789450437,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
0,-0.9522435057880267,1.0641624524923436,-0.44628765948077853,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True
0,0.8234348388424032,-0.5675888631648229,0.17735758380593764,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1,1.5433044380169019,-1.0512125805292059,0.08550916051422577,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False
0,0.9674087586773029,1.1000402030642318,1.8050372596091797,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
0,0.29553046611443756,-1.0238023529432785,-0.4487581745796813,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False
1,-0.1363912933902616,0.9036789651769099,0.4167591077662331,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0,-0.616304359506594,-1.083965662741847,-0.8880278089056459,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,-0.5203217462833275,-0.4196713068638508,-0.5756879187608026,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
0,1.0633913719005694,-0.8190685946855251,0.08039483958397961,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,0.15155654627953782,1.6374821030697262,1.1976939742543944,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,-0.28036521322516134,1.1350023333228307,0.372904544763017,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,-0.9042521991763934,-1.0292356451225197,-0.9971168910279732,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0.3435217727260708,-0.5813086646707019,-0.11539639474125506,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False
0,0.1035652396679046,1.2348331013337372,0.8747898954201648,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,-1.2401913454578262,-0.5866935015794771,-1.0784673666080242,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
0,1.1593739851238358,-0.7889906733941346,0.1658596539109101,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
0,-0.4723304396716943,0.32372140372789576,-0.2089502476163576,True,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True
1,-0.616304359506594,-0.7619581546686841,-0.7527204028550323,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.28036521322516134,-1.57826489736794,-0.9933007832977961,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,-0.42433913306006105,1.1295407991379547,0.18258131443845266,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0.007582626444638112,0.6798301363174282,0.43050820739130846,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,-0.9522435057880267,1.0518820079440865,-0.44114331145315566,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.8082695859531269,0.08802993113190231,-0.5858515383940374,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True
0,-1.3361739586810926,0.5763287777878028,-0.9610288499285158,False,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,-1.5281391851276256,0.81780811454132,-1.1303317223461953,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False
0,-0.7602782793414937,1.7137714433601714,0.000547102673992603,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
0,-0.08839998677862837,-0.6946318462110386,-0.43849538865997434,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,-0.3763478264484278,-1.4217530860852905,-0.9363163625900714,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False
0,-1.2401913454578262,-0.5344884058513146,-1.0598058446469698,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,-0.616304359506594,-1.4375925084993013,-1.021591180419012,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.007582626444638112,-1.7382746107334166,-1.0117211126763967,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False
0,1.0154000652889361,-0.2918215431289455,0.555316014302313,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
1,0.391513079337704,-0.04073558468432602,0.2938029185816165,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True
0,0.7274522256191367,0.10938216106824632,0.7004651422010814,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,-1.7201044115741586,1.729969533476804,-1.3222305638649379,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True
1,1.3513392115703688,0.8084867033549461,1.941555770250603,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
0,0.15155654627953782,1.0950943840259666,0.839196954894881,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False
0,-1.7680957181857917,1.5874345234360752,-1.3832623830404918,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
1,-1.1922000388461929,-0.3320991272075322,-0.9993667023670193,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
0,-0.7122869727298605,0.3136682248537408,-0.4493596281799525,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,-0.5683130528949608,0.4609612181747187,-0.24172213711599363,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False
1,0.3435217727260708,-0.6118701925938284,-0.1320266257613758,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False
0,-1.576130491739259,-0.47669695226160913,-1.253911004905556,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,0.19954785289117108,-1.721883380652726,-0.9555460247641951,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
0,-0.08839998677862837,-0.24451972773565653,-0.1929016390927869,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True
1,-1.624121798350892,-1.677732618308719,-1.3505296227620218,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,1.4953131314052686,-0.7095059805389793,0.43475455696402304,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False
0,1.4953131314052686,-1.354960308803408,-0.27515524015468174,True,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False
0,0.9674087586773029,0.4848993847459005,1.2278735897499564,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True
0,1.0154000652889361,0.4797124864258225,1.2786936008123402,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
